id,origin,destination,algorithm,distance_straight_line,obst_qty,time_to_plan,d_path,ratio,distance_to_objective,factibility,qty_wp,first_factible_route_found_time,exception,battery
425,region_10,region_7,ag,0.019865875633404088,0,0.2947845458984375,10.045092501441754,505.64559482850706,0,feasible,6,,,50
425,region_10,region_7,ag,0.019865875633404088,0,0.2947845458984375,10.045092501441754,505.64559482850706,0,feasible,6,,,25
425,region_10,region_7,ag,0.019865875633404088,0,0.2947845458984375,10.045092501441754,505.64559482850706,0,feasible,6,,,15
425,region_10,region_7,ag,0.019865875633404088,0,0.2947845458984375,10.045092501441754,505.64559482850706,0,feasible,6,,,10
426,region_10,region_8,rrt,1.0103848912791273,0,0.015376567840576172,1050.8699097875456,1040.0689072628204,0.0,feasible,44,,,100
426,region_10,region_8,rrt,1.0103848912791273,0,0.015376567840576172,1050.8699097875456,1040.0689072628204,0.0,feasible,44,,,75
426,region_10,region_8,rrt,1.0103848912791273,0,0.015376567840576172,1050.8699097875456,1040.0689072628204,0.0,feasible,44,,,50
426,region_10,region_8,rrt,1.0103848912791273,0,0.015376567840576172,1050.8699097875456,1040.0689072628204,0.0,feasible,44,,,25
426,region_10,region_8,rrt,1.0103848912791273,0,0.015376567840576172,1050.8699097875456,1040.0689072628204,0.0,feasible,44,,,15
426,region_10,region_8,rrt,1.0103848912791273,0,0.015376567840576172,1050.8699097875456,1040.0689072628204,0.0,feasible,44,,,10
427,region_10,region_8,pfp,1.0103848912791273,0,5.552046060562134,1053.2322116738778,1042.4069290471145,445.22234931532824,verify,51,,,100
427,region_10,region_8,pfp,1.0103848912791273,0,5.552046060562134,1053.2322116738778,1042.4069290471145,445.22234931532824,verify,51,,,75
427,region_10,region_8,pfp,1.0103848912791273,0,5.552046060562134,1053.2322116738778,1042.4069290471145,445.22234931532824,verify,51,,,50
427,region_10,region_8,pfp,1.0103848912791273,0,5.552046060562134,1053.2322116738778,1042.4069290471145,445.22234931532824,verify,51,,,25
427,region_10,region_8,pfp,1.0103848912791273,0,5.552046060562134,1053.2322116738778,1042.4069290471145,445.22234931532824,verify,51,,,15
427,region_10,region_8,pfp,1.0103848912791273,0,5.552046060562134,1053.2322116738778,1042.4069290471145,445.22234931532824,verify,51,,,10
428,region_10,region_8,ag,1.0103848912791273,0,2.1048777103424072,1137.4714713540293,1125.7803646628295,0,feasible,6,,,100
428,region_10,region_8,ag,1.0103848912791273,0,2.1048777103424072,1137.4714713540293,1125.7803646628295,0,feasible,6,,,75
428,region_10,region_8,ag,1.0103848912791273,0,2.1048777103424072,1137.4714713540293,1125.7803646628295,0,feasible,6,,,50
428,region_10,region_8,ag,1.0103848912791273,0,2.1048777103424072,1137.4714713540293,1125.7803646628295,0,feasible,6,,,25
428,region_10,region_8,ag,1.0103848912791273,0,2.1048777103424072,1137.4714713540293,1125.7803646628295,0,feasible,6,,,15
428,region_10,region_8,ag,1.0103848912791273,0,2.1048777103424072,1137.4714713540293,1125.7803646628295,0,feasible,6,,,10
429,region_10,region_9,rrt,1.0140923904812502,0,0.016130685806274414,1144.8089760162622,1128.9000753402545,0.0,feasible,47,,,100
429,region_10,region_9,rrt,1.0140923904812502,0,0.016130685806274414,1144.8089760162622,1128.9000753402545,0.0,feasible,47,,,75
429,region_10,region_9,rrt,1.0140923904812502,0,0.016130685806274414,1144.8089760162622,1128.9000753402545,0.0,feasible,47,,,50
429,region_10,region_9,rrt,1.0140923904812502,0,0.016130685806274414,1144.8089760162622,1128.9000753402545,0.0,feasible,47,,,25
429,region_10,region_9,rrt,1.0140923904812502,0,0.016130685806274414,1144.8089760162622,1128.9000753402545,0.0,feasible,47,,,15
429,region_10,region_9,rrt,1.0140923904812502,0,0.016130685806274414,1144.8089760162622,1128.9000753402545,0.0,feasible,47,,,10
430,region_10,region_9,pfp,1.0140923904812502,0,5.667241334915161,1043.9443386583528,1029.4371089432354,2145.630176416284,verify,50,,,100
430,region_10,region_9,pfp,1.0140923904812502,0,5.667241334915161,1043.9443386583528,1029.4371089432354,2145.630176416284,verify,50,,,75
430,region_10,region_9,pfp,1.0140923904812502,0,5.667241334915161,1043.9443386583528,1029.4371089432354,2145.630176416284,verify,50,,,50
430,region_10,region_9,pfp,1.0140923904812502,0,5.667241334915161,1043.9443386583528,1029.4371089432354,2145.630176416284,verify,50,,,25
430,region_10,region_9,pfp,1.0140923904812502,0,5.667241334915161,1043.9443386583528,1029.4371089432354,2145.630176416284,verify,50,,,15
430,region_10,region_9,pfp,1.0140923904812502,0,5.667241334915161,1043.9443386583528,1029.4371089432354,2145.630176416284,verify,50,,,10
431,region_10,region_9,ag,1.0140923904812502,0,0.7784483432769775,1213.335467877001,1196.4742850512837,0,feasible,7,,,100
431,region_10,region_9,ag,1.0140923904812502,0,0.7784483432769775,1213.335467877001,1196.4742850512837,0,feasible,7,,,75
431,region_10,region_9,ag,1.0140923904812502,0,0.7784483432769775,1213.335467877001,1196.4742850512837,0,feasible,7,,,50
431,region_10,region_9,ag,1.0140923904812502,0,0.7784483432769775,1213.335467877001,1196.4742850512837,0,feasible,7,,,25
431,region_10,region_9,ag,1.0140923904812502,0,0.7784483432769775,1213.335467877001,1196.4742850512837,0,feasible,7,,,15
431,region_10,region_9,ag,1.0140923904812502,0,0.7784483432769775,1213.335467877001,1196.4742850512837,0,feasible,7,,,10
432,region_10,region_11,rrt,1.421305436837129,0,0.027789831161499023,1431.0700565159293,1006.870176828796,0.0,feasible,59,,,100
432,region_10,region_11,rrt,1.421305436837129,0,0.027789831161499023,1431.0700565159293,1006.870176828796,0.0,feasible,59,,,75
432,region_10,region_11,rrt,1.421305436837129,0,0.027789831161499023,1431.0700565159293,1006.870176828796,0.0,feasible,59,,,50
432,region_10,region_11,rrt,1.421305436837129,0,0.027789831161499023,1431.0700565159293,1006.870176828796,0.0,feasible,59,,,25
432,region_10,region_11,rrt,1.421305436837129,0,0.027789831161499023,1431.0700565159293,1006.870176828796,0.0,feasible,59,,,15
432,region_10,region_11,rrt,1.421305436837129,0,0.027789831161499023,1431.0700565159293,1006.870176828796,0.0,feasible,59,,,10
433,region_10,region_11,pfp,1.421305436837129,0,8.163198947906494,1527.8359303369607,1074.952568771493,1593.4604983830782,verify,69,,,100
433,region_10,region_11,pfp,1.421305436837129,0,8.163198947906494,1527.8359303369607,1074.952568771493,1593.4604983830782,verify,69,,,75
433,region_10,region_11,pfp,1.421305436837129,0,8.163198947906494,1527.8359303369607,1074.952568771493,1593.4604983830782,verify,69,,,50
433,region_10,region_11,pfp,1.421305436837129,0,8.163198947906494,1527.8359303369607,1074.952568771493,1593.4604983830782,verify,69,,,25
433,region_10,region_11,pfp,1.421305436837129,0,8.163198947906494,1527.8359303369607,1074.952568771493,1593.4604983830782,verify,69,,,15
433,region_10,region_11,pfp,1.421305436837129,0,8.163198947906494,1527.8359303369607,1074.952568771493,1593.4604983830782,verify,69,,,10
434,region_10,region_11,ag,1.421305436837129,0,0.8760273456573486,1467.931690973259,1032.8052316748249,0,feasible,6,,,100
434,region_10,region_11,ag,1.421305436837129,0,0.8760273456573486,1467.931690973259,1032.8052316748249,0,feasible,6,,,75
434,region_10,region_11,ag,1.421305436837129,0,0.8760273456573486,1467.931690973259,1032.8052316748249,0,feasible,6,,,50
434,region_10,region_11,ag,1.421305436837129,0,0.8760273456573486,1467.931690973259,1032.8052316748249,0,feasible,6,,,25
434,region_10,region_11,ag,1.421305436837129,0,0.8760273456573486,1467.931690973259,1032.8052316748249,0,feasible,6,,,15
434,region_10,region_11,ag,1.421305436837129,0,0.8760273456573486,1467.931690973259,1032.8052316748249,0,feasible,6,,,10
435,region_10,region_12,rrt,1.5101197089189937,0,0.027261972427368164,1686.9918484553414,1117.1245819067947,0.0,feasible,69,,,100
435,region_10,region_12,rrt,1.5101197089189937,0,0.027261972427368164,1686.9918484553414,1117.1245819067947,0.0,feasible,69,,,75
435,region_10,region_12,rrt,1.5101197089189937,0,0.027261972427368164,1686.9918484553414,1117.1245819067947,0.0,feasible,69,,,50
