id,origin,destination,algorithm,battery,obstacles_qty,distance,time_to_plan,distance_path,ratio,distance_to_objective,factibility,qty_wp,first_factible_route_found_time,exception
72,region_5,base_2,ag,,0,2859.287996979528,132.37607789039612,3827.7538836020935,1.3387087581403572,0.0,feasible,7,,
73,region_5,base_3,ag,,0,1327.8426533445536,129.44763016700745,1422.0846986793908,1.0709738048385942,0.0,feasible,7,,
74,region_5,base_4,ag,,0,1126.1863434589857,132.37463688850403,1146.7992745555903,1.0183033040813598,0.0,feasible,6,,
75,region_6,region_1,ag,,1,3065.194324723351,133.80437970161438,3619.9153166779633,1.1809741677649355,31.454198752298193,verify,11,,
76,region_6,region_2,ag,,0,498.4185861427892,131.33106398582458,513.0901661544442,1.0294362618480921,0.0,feasible,6,,
77,region_6,region_3,ag,,0,1307.9400753573977,133.672509431839,1304.4561000500703,0.9973362882803515,0.0,feasible,6,,
78,region_6,region_4,ag,,0,2525.8007576709524,131.55947637557983,2759.1485862234645,1.0923856831714955,0.0,feasible,8,,
79,region_6,region_5,ag,,0,790.9863318451643,132.52856040000916,867.0902625658138,1.0962139643337692,0.0,feasible,6,,
80,region_6,region_7,ag,,0,1403.1669843672273,133.74424409866333,1575.2600236775202,1.122646157747148,0.0,feasible,8,,
81,region_6,region_8,ag,,0,1867.985334887161,136.16820168495178,2345.4181404308597,1.2555870202120933,0.0,feasible,6,,
82,region_6,region_9,ag,,0,1047.1664496827916,132.19140005111694,1232.439109817657,1.1769276127887676,0.0,feasible,6,,
83,region_6,region_10,ag,,0,1376.483960441587,130.8406879901886,1461.085606291539,1.0614621370690083,0.0,feasible,7,,
84,region_6,region_11,ag,,0,1232.2063169418645,133.27018785476685,1412.6569999306248,1.1464451857677613,0.0,feasible,7,,
85,region_6,region_12,ag,,0,1370.9754693564976,132.53458952903748,1710.8996139783908,1.2479432726695288,0.0,feasible,6,,
86,region_6,base_1,ag,,0,2321.421609926213,132.56121492385864,2477.7583198776947,1.067345246241785,0.0,feasible,6,,
87,region_6,base_2,ag,,0,2263.5656921755917,130.8878653049469,2470.9628581178354,1.0916240985004977,0.0,feasible,6,,
88,region_6,base_3,ag,,0,2003.3024745561381,130.7214696407318,2154.820724389308,1.0756342348485048,0.0,feasible,9,,
89,region_6,base_4,ag,,0,710.6638421651528,132.44371151924133,874.4689405983613,1.2304958951255345,0.0,feasible,6,,
90,region_7,region_1,ag,,0,2936.6059730759857,135.02766513824463,3508.204758158069,1.1946460609025307,0.0,feasible,10,,
91,region_7,region_2,ag,,0,1599.3739730348238,134.24087524414062,1682.9913211086669,1.0522812984852932,13.923750424501405,verify,9,,
92,region_7,region_3,ag,,0,476.4879627239755,133.27161264419556,577.7728931102877,1.2125655594892446,0.0,feasible,6,,
93,region_7,region_4,ag,,0,1151.6981637123372,131.7544252872467,1307.1641418094305,1.1349884744071923,0.0,feasible,6,,
94,region_7,region_5,ag,,0,1842.9505353848515,133.20380663871765,1886.6080028756046,1.0236888981296703,0.0,feasible,6,,
95,region_7,region_6,ag,,0,1403.1669843672273,133.18600940704346,1597.2065634126989,1.138286876193125,0.0,feasible,8,,
96,region_7,region_8,ag,,0,492.2237778827045,133.7863962650299,535.2605464288006,1.0874333392247288,0.0,feasible,7,,
97,region_7,region_9,ag,,0,2058.0471833886572,134.0335443019867,2437.80960641203,1.1845256153933648,0.0,feasible,8,,
98,region_7,region_10,ag,,0,2431.638989665537,131.42852997779846,2725.8023101489102,1.120973270182608,0.0,feasible,9,,
99,region_7,region_11,ag,,0,2306.730679539068,133.73317861557007,2570.936100231238,1.114536743728125,0.0,feasible,7,,
100,region_7,region_12,ag,,0,2587.511824737762,133.886901140213,2976.1802096300853,1.1502093173745067,0.0,feasible,9,,
101,region_7,base_1,ag,,1,3188.607914664011,132.99991297721863,3686.2761775408635,1.1560769703255576,59.08797035294388,verify,10,,
102,region_7,base_2,ag,,0,3145.5325472548616,132.13438200950623,3645.5557143450037,1.1589629608272587,0.0,feasible,8,,
103,region_7,base_3,ag,,0,3166.7277559592076,132.1142017841339,3445.846036244258,1.0881409144691394,0.0,feasible,10,,
104,region_7,base_4,ag,,0,734.8847890226738,134.07267832756042,734.4697719284517,0.9994352623698008,0.0,feasible,6,,
105,region_8,region_1,ag,,0,2858.331468293537,135.7380359172821,3344.815254746401,1.170198520307829,10.779337464780149,verify,10,,
106,region_8,region_2,ag,,0,2002.1608175838523,135.23823499679565,2399.185419910565,1.1982980581978575,0.0,feasible,9,,
107,region_8,region_3,ag,,0,679.041719724434,135.63525295257568,740.0079306434354,1.0897827175386845,0.0,feasible,6,,
108,region_8,region_4,ag,,0,662.6017567814649,132.05254101753235,667.8266364183929,1.0078853996136494,0.0,feasible,6,,
109,region_8,region_5,ag,,0,2335.072734382897,135.52808284759521,2951.1346434154707,1.263829858471361,0.0,feasible,8,,
110,region_8,region_6,ag,,0,1867.985334887161,135.85183024406433,2295.8507812315393,1.229051823027414,0.0,feasible,9,,
111,region_8,region_7,ag,,0,492.2237778827045,135.53332424163818,503.0811050194313,1.0220577055083147,0.0,feasible,6,,
112,region_8,region_9,ag,,0,2548.413550366409,136.52432465553284,2972.417626184347,1.1663796190994884,0.0,feasible,8,,
113,region_8,region_10,ag,,0,2921.3148264919373,132.04044723510742,3394.1221679144037,1.1618474452444543,0.0,feasible,8,,
114,region_8,region_11,ag,,0,2797.6202770418554,137.05245542526245,3067.023198223829,1.0962971720618333,0.0,feasible,11,,
115,region_8,region_12,ag,,0,3079.612122205855,132.0903992652893,3465.3451719228497,1.1252537769076916,0.0,feasible,8,,
116,region_8,base_1,ag,,1,3437.712164172952,135.8245232105255,3803.594917875675,1.1064320502210363,0.0,feasible,9,,
117,region_8,base_2,ag,,0,3400.8923713181557,135.93507194519043,3938.010812207198,1.1579345601815854,0.0,feasible,11,,
118,region_8,base_3,ag,,0,3658.0281164486955,131.99484014511108,4102.711237316603,1.1215636147979138,0.0,feasible,9,,
119,region_8,base_4,ag,,0,1223.7832506722525,136.05806827545166,1299.903548572229,1.0622008005569303,0.0,feasible,7,,
120,region_9,region_1,ag,,1,4109.523952536792,133.6706418991089,4963.74716145333,1.2078642730356222,0.0,feasible,9,,
121,region_9,region_2,ag,,0,1473.91840614736,132.45130109786987,1578.6426959344549,1.0710516195132072,0.0,feasible,6,,
122,region_9,region_3,ag,,0,2164.767617554617,130.37487077713013,2819.1496071446054,1.3022874068715038,0.0,feasible,7,,
123,region_9,region_4,ag,,0,3197.5048804899466,132.98933219909668,3581.7568541775227,1.1201724432172557,75.38582668652667,verify,13,,
124,region_9,region_5,ag,,0,258.7410364555882,132.7168357372284,267.59708666878146,1.0342274667154059,0.0,feasible,6,,
125,region_9,region_6,ag,,0,1047.1664496827916,133.10204768180847,1208.4135915878587,1.1539842514567882,0.0,feasible,7,,
126,region_9,region_7,ag,,0,2058.0471833886572,133.89133143424988,2342.889771394807,1.1384043039951812,0.0,feasible,7,,
127,region_9,region_8,ag,,0,2548.413550366409,131.54817652702332,3282.2776179123275,1.2879689866036086,0.0,feasible,9,,
128,region_9,region_10,ag,,0,375.0718402537393,131.02461123466492,372.08041498107224,0.992024393858405,0.0,feasible,6,,
129,region_9,region_11,ag,,0,250.99846473986696,134.17276072502136,245.95932043471512,0.979923605069161,0.0,feasible,6,,
130,region_9,region_12,ag,,0,598.6773193256116,132.82835936546326,619.8034782140021,1.0352880561972655,0.0,feasible,6,,
131,region_9,base_1,ag,,0,3110.3949471756323,132.99874758720398,3949.26430179226,1.269698661701581,0.0,feasible,11,,
132,region_9,base_2,ag,,0,3048.038386286561,133.15726113319397,3802.7199588375593,1.2475958229221746,0.0,feasible,8,,
133,region_9,base_3,ag,,0,1111.4788224397776,130.90344095230103,1176.4734292684193,1.0584757941550103,0.0,feasible,6,,
134,region_9,base_4,ag,,0,1357.4018754596912,133.02751445770264,1436.2262660632741,1.0580700469246727,0.0,feasible,6,,
135,region_10,region_1,ag,,1,4415.50557701142,135.36738634109497,5228.912143783142,1.184215952756709,0.0,feasible,10,,
136,region_10,region_2,ag,,0,1758.9541311251855,130.87016534805298,1920.0986792930723,1.0916138433154048,0.0,feasible,7,,
137,region_10,region_3,ag,,0,2537.3900193292898,131.151757478714,3004.56105805181,1.1841147932181146,0.0,feasible,9,,
138,region_10,region_4,ag,,0,3568.183542261609,133.07432556152344,4214.602222590744,1.1811618356155011,0.0,feasible,12,,
139,region_10,region_5,ag,,0,617.9149228225778,130.90167570114136,633.0946560425908,1.024566057007773,0.0,feasible,6,,
140,region_10,region_6,ag,,0,1376.483960441587,130.91957116127014,1494.1831451563564,1.0855071240183654,0.0,feasible,6,,
141,region_10,region_7,ag,,0,2431.638989665537,132.11332607269287,2567.190221569466,1.055744801132085,0.0,feasible,7,,
142,region_10,region_8,ag,,0,2921.3148264919373,137.50358128547668,3196.6775485627536,1.0942598584629393,0.0,feasible,7,,
143,region_10,region_9,ag,,0,375.0718402537393,130.64903855323792,386.00190320305126,1.029141251825031,0.0,feasible,6,,
144,region_10,region_11,ag,,0,144.27796756306256,130.25388097763062,152.07154444156814,1.054017789480567,0.0,feasible,6,,
145,region_10,region_12,ag,,0,374.9216563429616,131.054851770401,452.8998975922519,1.207985428235597,0.0,feasible,6,,
146,region_10,base_1,ag,,0,3272.5263838737574,130.88846850395203,3564.9047912990927,1.0893433308486395,0.0,feasible,9,,
147,region_10,base_2,ag,,0,3209.5360629826764,130.8778121471405,3549.8477556719854,1.1060314282223866,10.361766087557843,verify,9,,
148,region_10,base_3,ag,,0,745.9719831467847,131.01633167266846,755.485166044573,1.0127527348381882,0.0,feasible,6,,
149,region_10,base_4,ag,,0,1732.281971064109,131.17839932441711,2229.534144395329,1.2870503657241015,0.0,feasible,9,,
150,region_11,region_1,ag,,1,4273.236076112515,135.10584449768066,4980.684237926189,1.165553259687272,16.171344243252467,verify,11,,
151,region_11,region_2,ag,,0,1618.0524555994743,134.10916256904602,1692.7243089054136,1.0461492166385138,0.0,feasible,6,,
152,region_11,region_3,ag,,0,2400.9515422350382,131.65030217170715,2840.480057700102,1.1830643008546136,0.0,feasible,10,,
153,region_11,region_4,ag,,0,3447.7837406552076,133.2530837059021,3886.730417353468,1.1273127057020242,0.0,feasible,9,,
154,region_11,region_5,ag,,0,479.0733114651323,134.0658164024353,512.1670793784631,1.0690787132602344,0.0,feasible,7,,
155,region_11,region_6,ag,,0,1232.2063169418645,134.01983189582825,1392.270520951876,1.1299004897225855,0.0,feasible,7,,
156,region_11,region_7,ag,,0,2306.730679539068,131.29608464241028,2625.5579027173194,1.1382160587736925,0.0,feasible,7,,
157,region_11,region_8,ag,,0,2797.6202770418554,137.64483904838562,3069.7272487584614,1.097263725870734,0.0,feasible,7,,
158,region_11,region_9,ag,,0,250.99846473986696,134.00246906280518,251.7772628181171,1.003102800166755,0.0,feasible,6,,
159,region_11,region_10,ag,,0,144.27796756306256,130.63059449195862,140.64906045395077,0.9748478082245952,0.0,feasible,6,,
160,region_11,region_12,ag,,0,381.15209073051255,134.06215381622314,408.42889809854506,1.0715641027070166,0.0,feasible,6,,
161,region_11,base_1,ag,,0,3158.3407627035353,134.05713891983032,3683.501725364569,1.166277486223968,0.0,feasible,8,,
162,region_11,base_2,ag,,0,3095.4452447025687,133.6872353553772,3416.9039661455154,1.1038489445074433,0.0,feasible,10,,
163,region_11,base_3,ag,,0,860.9862618155265,130.92260646820068,855.1102719545954,0.9931752803482129,0.0,feasible,6,,
164,region_11,base_4,ag,,0,1600.3231315470448,134.02828669548035,1903.479012945025,1.1894341682763263,0.0,feasible,8,,
165,region_12,region_1,ag,,1,4314.562375066643,134.08477210998535,5648.793106919337,1.3092389484419231,67.70934134790149,verify,11,,
166,region_12,region_2,ag,,0,1665.333972557699,132.61181712150574,2000.5667206865887,1.2013006121613092,0.0,feasible,10,,
167,region_12,region_3,ag,,0,2627.784512048685,133.45627808570862,2913.6399503503853,1.1087819176157792,0.0,feasible,9,,
168,region_12,region_4,ag,,0,3737.7278587889573,132.0787558555603,4253.476320298339,1.1379844870986637,97.91013573506868,verify,13,,
