id,origin,destination,algorithm,battery,obstacles_qty,distance,time_to_plan,distance_path,ratio,distance_to_objective,factibility,qty_wp,first_factible_route_found_time,exception
57,base_2,region_2,ag,,3,561.6830281191778,121.85780501365662,594.9650653403171,1.0592541265357185,0.0,feasible,6,,
58,base_2,region_3,ag,,5,673.8451171985862,121.82692265510559,847.3289426580225,1.2574535617037195,0.0,feasible,8,,
59,base_2,region_4,ag,,4,578.1423053352579,121.59784269332886,999.5897099856946,1.7289682847305983,0.0,feasible,7,,
60,base_2,region_5,ag,,4,361.6679050311063,121.82495284080505,449.47154982814686,1.2427742234674897,0.0,feasible,7,,
61,base_2,region_6,ag,,3,656.9573875005123,121.93064427375793,875.7335925648537,1.3330143008159274,23.132880555531685,verify,10,,
62,base_2,base_1,ag,,0,447.7308871610957,121.9745044708252,460.42751146223605,1.0283577136740447,0.0,feasible,6,,
63,base_2,base_3,ag,,3,762.1250565055111,122.09909105300903,1148.23425932685,1.5066218457528784,0.0,feasible,8,,
64,base_3,region_1,ag,,5,1032.0383310752431,122.04700040817261,1397.1474868148919,1.3537748015223958,0.0,feasible,8,,
65,base_3,region_2,ag,,6,852.9026076265086,121.53329586982727,986.1097284119909,1.1561809280384032,22.046029749925726,verify,6,,
66,base_3,region_3,ag,,2,581.7048850048186,121.70782542228699,777.3532470727071,1.3363361166655283,0.0,feasible,6,,
67,base_3,region_4,ag,,2,452.5572495284332,121.6034746170044,602.6418860906828,1.3316367967116614,0.0,feasible,6,,
68,base_3,region_5,ag,,2,403.00514327285606,121.68518924713135,728.1737516442668,1.8068596984412533,0.0,feasible,8,,
69,base_3,region_6,ag,,0,106.96004500988776,121.70877265930176,109.60587842207528,1.0247366520081673,0.0,feasible,6,,
70,base_3,base_1,ag,,0,769.594910346969,121.39044523239136,825.3777538680105,1.0724833841428238,0.0,feasible,7,,
71,base_3,base_2,ag,,3,762.1250565055111,121.4949324131012,1038.8112273137854,1.3630456293838877,0.0,feasible,7,,
