id,origin,destination,algorithm,battery,obstacles_qty,distance,time_to_plan,distance_path,ratio,distance_to_objective,factibility,qty_wp,first_factible_route_found_time,exception
83,region_6,region_10,rrt,,0,1376.483960441587,1.2779603004455566,1539.4948779497972,1.118425584454987,0.0,feasible,63,,
84,region_6,region_11,rrt,,0,1232.2063169418645,1.1351442337036133,1366.9619483438867,1.1093612567548459,0.0,feasible,56,,
85,region_6,region_12,rrt,,0,1370.9754693564976,1.4354190826416016,1638.6486889554046,1.1952428949910725,0.0,feasible,67,,
86,region_6,base_1,rrt,,0,2321.421609926213,1.4800949096679688,2565.3099154015654,1.105059892796942,0.0,feasible,104,,
87,region_6,base_2,rrt,,0,2263.5656921755917,1.5630688667297363,2403.8800474255445,1.0619881966469866,0.0,feasible,98,,
88,region_6,base_3,rrt,,0,2003.3024745561381,1.3253252506256104,2272.479013066788,1.1343663984492856,0.0,feasible,92,,
89,region_6,base_4,rrt,,0,710.6638421651528,1.2906723022460938,713.6258959502512,1.0041680096965029,0.0,feasible,30,,
90,region_7,region_1,rrt,,0,2936.6059730759857,1.5037786960601807,3348.0319356431078,1.1401025423019788,0.0,feasible,135,,
91,region_7,region_2,rrt,,0,1599.3739730348238,1.498290777206421,1847.874366044045,1.1553735381461097,0.0,feasible,75,,
92,region_7,region_3,rrt,,0,476.4879627239755,1.6017613410949707,488.76321056563455,1.0257619264324835,0.0,feasible,21,,
93,region_7,region_4,rrt,,0,1151.6981637123372,1.352306604385376,1235.381153754627,1.072660522243562,0.0,feasible,51,,
94,region_7,region_5,rrt,,0,1842.9505353848515,1.6216003894805908,2042.4270471194823,1.1082375831063613,0.0,feasible,83,,
95,region_7,region_6,rrt,,0,1403.1669843672273,1.4599449634552002,1630.0198100871128,1.161672009281338,0.0,feasible,67,,
96,region_7,region_8,rrt,,0,492.2237778827045,1.4218530654907227,528.0435584654372,1.0727713332679927,0.0,feasible,23,,
97,region_7,region_9,rrt,,0,2058.0471833886572,1.7604644298553467,2236.9293516286807,1.0869183999685987,0.0,feasible,91,,
98,region_7,region_10,rrt,,0,2431.638989665537,1.450882911682129,2747.5812904818895,1.12992977253577,0.0,feasible,111,,
99,region_7,region_11,rrt,,0,2306.730679539068,1.3451309204101562,2601.2914659196736,1.1276962191526687,0.0,feasible,106,,
100,region_7,region_12,rrt,,0,2587.511824737762,1.4382362365722656,2852.9017322543073,1.1025656791127678,0.0,feasible,116,,
101,region_7,base_1,rrt,,1,3188.607914664011,1.6404564380645752,3575.554149941946,1.121352717434595,0.0,feasible,145,,
